datetime,y,client,close,price_am,price_pm,Year,Month,Day,DayOfWeek,WeekOfYear,DayOfYear,Quarter,JpHoliday,PriceAmWeekMeanNextYear,PriceAmWeekMinNextYear,PriceAmWeekMaxNextYear,PriceAmWeekStdNextYear,PriceAmWeekSumNextYear,PriceAmWeekSkewNextYear,PriceAmWeekKurtNextYear,PricePmWeekMeanNextYear,PricePmWeekMinNextYear,PricePmWeekMaxNextYear,PricePmWeekStdNextYear,PricePmWeekSumNextYear,PricePmWeekSkewNextYear,PricePmWeekKurtNextYear,PriceAmMonthMeanNextYear,PriceAmMonthMinNextYear,PriceAmMonthMaxNextYear,PriceAmMonthStdNextYear,PriceAmMonthSumNextYear,PriceAmMonthSkewNextYear,PriceAmMonthKurtNextYear,PricePmMonthMeanNextYear,PricePmMonthMinNextYear,PricePmMonthMaxNextYear,PricePmMonthStdNextYear,PricePmMonthSumNextYear,PricePmMonthSkewNextYear,PricePmMonthKurtNextYear,PriceAmQuarterMeanNextYear,PriceAmQuarterMinNextYear,PriceAmQuarterMaxNextYear,PriceAmQuarterStdNextYear,PriceAmQuarterSumNextYear,PriceAmQuarterSkewNextYear,PriceAmQuarterKurtNextYear,PricePmQuarterMeanNextYear,PricePmQuarterMinNextYear,PricePmQuarterMaxNextYear,PricePmQuarterStdNextYear,PricePmQuarterSumNextYear,PricePmQuarterSkewNextYear,PricePmQuarterKurtNextYear
2012-06-27,31.0,0,0,0,0,2012,6,27,2,26,179,2,0,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.43333333333333335,0.0,2.0,0.6260623155792926,13.0,1.1122811287277043,0.16867759995184084,0.36666666666666664,0.0,2.0,0.5560534167675355,11.0,1.1541439383816485,0.33075828139467545,0.6263736263736264,0.0,4.0,0.8517739873457779,57.0,1.3367178677882836,1.6108329695754096,0.38461538461538464,0.0,2.0,0.5919690451597536,35.0,1.2620263446633273,0.5649613325401548
2012-06-28,42.0,0,0,1,0,2012,6,28,3,26,180,2,0,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.43333333333333335,0.0,2.0,0.6260623155792926,13.0,1.1122811287277043,0.16867759995184084,0.36666666666666664,0.0,2.0,0.5560534167675355,11.0,1.1541439383816485,0.33075828139467545,0.6263736263736264,0.0,4.0,0.8517739873457779,57.0,1.3367178677882836,1.6108329695754096,0.38461538461538464,0.0,2.0,0.5919690451597536,35.0,1.2620263446633273,0.5649613325401548
2012-06-29,52.0,0,0,1,1,2012,6,29,4,26,181,2,0,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.43333333333333335,0.0,2.0,0.6260623155792926,13.0,1.1122811287277043,0.16867759995184084,0.36666666666666664,0.0,2.0,0.5560534167675355,11.0,1.1541439383816485,0.33075828139467545,0.6263736263736264,0.0,4.0,0.8517739873457779,57.0,1.3367178677882836,1.6108329695754096,0.38461538461538464,0.0,2.0,0.5919690451597536,35.0,1.2620263446633273,0.5649613325401548
2012-06-30,55.0,0,0,2,2,2012,6,30,5,26,182,2,0,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,0.4592793267718454,-0.8958333333333344,0.43333333333333335,0.0,2.0,0.6260623155792926,13.0,1.1122811287277043,0.16867759995184084,0.36666666666666664,0.0,2.0,0.5560534167675355,11.0,1.1541439383816485,0.33075828139467545,0.6263736263736264,0.0,4.0,0.8517739873457779,57.0,1.3367178677882836,1.6108329695754096,0.38461538461538464,0.0,2.0,0.5919690451597536,35.0,1.2620263446633273,0.5649613325401548
2012-07-01,45.0,0,0,2,1,2012,7,1,6,26,183,3,0,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-02,31.0,0,0,1,1,2012,7,2,0,27,184,3,0,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-03,12.0,0,0,1,0,2012,7,3,1,27,185,3,0,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-04,19.0,0,0,0,0,2012,7,4,2,27,186,3,0,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-05,16.0,0,0,0,0,2012,7,5,3,27,187,3,0,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-06,23.0,0,0,0,0,2012,7,6,4,27,188,3,0,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-07,34.0,0,0,1,1,2012,7,7,5,27,189,3,0,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-08,20.0,0,0,1,1,2012,7,8,6,27,190,3,0,0.5714285714285714,0.0,2.0,0.9759000729485332,4.0,0.9486832980505139,-1.0999999999999994,0.42857142857142855,0.0,2.0,0.7867957924694432,3.0,1.3577270894181974,0.23372781065088777,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-09,17.0,0,0,0,0,2012,7,9,0,28,191,3,0,0.5714285714285714,0.0,2.0,0.9759000729485332,4.0,0.9486832980505139,-1.0999999999999994,0.42857142857142855,0.0,2.0,0.7867957924694432,3.0,1.3577270894181974,0.23372781065088777,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-10,9.0,0,0,0,0,2012,7,10,1,28,192,3,0,0.5714285714285714,0.0,2.0,0.9759000729485332,4.0,0.9486832980505139,-1.0999999999999994,0.42857142857142855,0.0,2.0,0.7867957924694432,3.0,1.3577270894181974,0.23372781065088777,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-11,21.0,0,0,0,0,2012,7,11,2,28,193,3,0,0.5714285714285714,0.0,2.0,0.9759000729485332,4.0,0.9486832980505139,-1.0999999999999994,0.42857142857142855,0.0,2.0,0.7867957924694432,3.0,1.3577270894181974,0.23372781065088777,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-12,21.0,0,0,0,0,2012,7,12,3,28,194,3,0,0.5714285714285714,0.0,2.0,0.9759000729485332,4.0,0.9486832980505139,-1.0999999999999994,0.42857142857142855,0.0,2.0,0.7867957924694432,3.0,1.3577270894181974,0.23372781065088777,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-13,23.0,0,0,0,0,2012,7,13,4,28,195,3,0,0.5714285714285714,0.0,2.0,0.9759000729485332,4.0,0.9486832980505139,-1.0999999999999994,0.42857142857142855,0.0,2.0,0.7867957924694432,3.0,1.3577270894181974,0.23372781065088777,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-14,38.0,0,0,2,1,2012,7,14,5,28,196,3,0,0.5714285714285714,0.0,2.0,0.9759000729485332,4.0,0.9486832980505139,-1.0999999999999994,0.42857142857142855,0.0,2.0,0.7867957924694432,3.0,1.3577270894181974,0.23372781065088777,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-15,38.0,0,0,2,1,2012,7,15,6,28,197,3,0,0.5714285714285714,0.0,1.0,0.5345224838248488,4.0,-0.2886751345948128,-1.9166666666666665,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-16,25.0,0,0,1,0,2012,7,16,0,29,198,3,1,0.5714285714285714,0.0,1.0,0.5345224838248488,4.0,-0.2886751345948128,-1.9166666666666665,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-17,24.0,0,0,0,0,2012,7,17,1,29,199,3,0,0.5714285714285714,0.0,1.0,0.5345224838248488,4.0,-0.2886751345948128,-1.9166666666666665,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-18,11.0,0,0,0,0,2012,7,18,2,29,200,3,0,0.5714285714285714,0.0,1.0,0.5345224838248488,4.0,-0.2886751345948128,-1.9166666666666665,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-19,19.0,0,0,0,0,2012,7,19,3,29,201,3,0,0.5714285714285714,0.0,1.0,0.5345224838248488,4.0,-0.2886751345948128,-1.9166666666666665,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-20,24.0,0,0,0,0,2012,7,20,4,29,202,3,0,0.5714285714285714,0.0,1.0,0.5345224838248488,4.0,-0.2886751345948128,-1.9166666666666665,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-21,37.0,0,0,1,1,2012,7,21,5,29,203,3,0,0.5714285714285714,0.0,1.0,0.5345224838248488,4.0,-0.2886751345948128,-1.9166666666666665,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-22,23.0,0,0,1,1,2012,7,22,6,29,204,3,0,0.8571428571428571,0.0,2.0,0.8997354108424372,6.0,0.27238010581457295,-1.5069204152249127,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-23,27.0,0,0,0,0,2012,7,23,0,30,205,3,0,0.8571428571428571,0.0,2.0,0.8997354108424372,6.0,0.27238010581457295,-1.5069204152249127,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-24,31.0,0,0,1,0,2012,7,24,1,30,206,3,0,0.8571428571428571,0.0,2.0,0.8997354108424372,6.0,0.27238010581457295,-1.5069204152249127,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-25,17.0,0,0,0,0,2012,7,25,2,30,207,3,0,0.8571428571428571,0.0,2.0,0.8997354108424372,6.0,0.27238010581457295,-1.5069204152249127,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-26,22.0,0,0,0,0,2012,7,26,3,30,208,3,0,0.8571428571428571,0.0,2.0,0.8997354108424372,6.0,0.27238010581457295,-1.5069204152249127,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-27,25.0,0,0,1,1,2012,7,27,4,30,209,3,0,0.8571428571428571,0.0,2.0,0.8997354108424372,6.0,0.27238010581457295,-1.5069204152249127,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-28,48.0,0,0,3,2,2012,7,28,5,30,210,3,0,0.8571428571428571,0.0,2.0,0.8997354108424372,6.0,0.27238010581457295,-1.5069204152249127,0.5714285714285714,0.0,2.0,0.7867957924694432,4.0,0.8598938232981916,-0.636094674556213,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-29,43.0,0,0,2,1,2012,7,29,6,30,211,3,0,1.0,0.0,2.0,0.816496580927726,7.0,0.0,-1.25,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-30,31.0,0,0,1,1,2012,7,30,0,31,212,3,0,1.0,0.0,2.0,0.816496580927726,7.0,0.0,-1.25,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-07-31,42.0,0,0,1,1,2012,7,31,1,31,213,3,0,1.0,0.0,2.0,0.816496580927726,7.0,0.0,-1.25,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.6774193548387096,0.0,2.0,0.7910792954014807,21.0,0.6303166709418949,-1.080437170085379,0.41935483870967744,0.0,2.0,0.6204403569716752,13.0,1.1612598268233447,0.2834961455634981,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-08-01,41.0,0,0,0,0,2012,8,1,2,31,214,3,0,1.0,0.0,2.0,0.816496580927726,7.0,0.0,-1.25,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.41935483870967744,0.0,2.0,0.6204403569716753,13.0,1.1612598268233447,0.2834961455634981,0.1935483870967742,0.0,2.0,0.4774484152736417,6.0,2.4297269566395476,5.204254182983272,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-08-02,30.0,0,0,0,0,2012,8,2,3,31,215,3,0,1.0,0.0,2.0,0.816496580927726,7.0,0.0,-1.25,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.41935483870967744,0.0,2.0,0.6204403569716753,13.0,1.1612598268233447,0.2834961455634981,0.1935483870967742,0.0,2.0,0.4774484152736417,6.0,2.4297269566395476,5.204254182983272,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-08-03,29.0,0,0,0,0,2012,8,3,4,31,216,3,0,1.0,0.0,2.0,0.816496580927726,7.0,0.0,-1.25,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.41935483870967744,0.0,2.0,0.6204403569716753,13.0,1.1612598268233447,0.2834961455634981,0.1935483870967742,0.0,2.0,0.4774484152736417,6.0,2.4297269566395476,5.204254182983272,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-08-04,31.0,0,0,1,1,2012,8,4,5,31,217,3,0,1.0,0.0,2.0,0.816496580927726,7.0,0.0,-1.25,0.42857142857142855,0.0,1.0,0.5345224838248488,3.0,0.28867513459481287,-1.9166666666666665,0.41935483870967744,0.0,2.0,0.6204403569716753,13.0,1.1612598268233447,0.2834961455634981,0.1935483870967742,0.0,2.0,0.4774484152736417,6.0,2.4297269566395476,5.204254182983272,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-08-05,34.0,0,0,1,1,2012,8,5,6,31,218,3,0,0.2857142857142857,0.0,1.0,0.4879500364742666,2.0,0.9486832980505139,-1.0999999999999994,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.41935483870967744,0.0,2.0,0.6204403569716753,13.0,1.1612598268233447,0.2834961455634981,0.1935483870967742,0.0,2.0,0.4774484152736417,6.0,2.4297269566395476,5.204254182983272,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
2012-08-06,21.0,0,0,0,0,2012,8,6,0,32,219,3,0,0.2857142857142857,0.0,1.0,0.4879500364742666,2.0,0.9486832980505139,-1.0999999999999994,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,2.041241452319315,2.166666666666667,0.41935483870967744,0.0,2.0,0.6204403569716753,13.0,1.1612598268233447,0.2834961455634981,0.1935483870967742,0.0,2.0,0.4774484152736417,6.0,2.4297269566395476,5.204254182983272,0.5869565217391305,0.0,2.0,0.7435018702437141,54.0,0.8284586676128871,-0.7188874753576182,0.31521739130434784,0.0,2.0,0.5532987553404144,29.0,1.5507884292231178,1.4461389603147774
